NmCanalAtendimento;IdUsuario;DtAcesso;IdAcesso;SkyWhatsApp
WHATSAPP;DEDF27AB-49D9-445B-A060-44D29E16B67C;2024-09-04;HSM_74738252-DC1E-4C07-848D-69205F28B0E7;SKY_26
WHATSAPP;DEE195DB-E788-4527-B3C2-B5902A5D5516;2024-09-04;HSM_61FABE74-E1E5-4DB1-BFE6-3924C8F17180;SKY_15
WHATSAPP;DEE535A8-320A-4039-BA49-8D66320604E8;2024-09-19;HSM_2262E864-329A-4D1D-9771-43A14E786B88;SKY_15
WHATSAPP;DEEC5874-4AA8-44DA-BC64-7E57913B8DDA;2024-09-18;HSM_E109B8A7-A793-4A12-98E9-D2E42F9E5D6B;SKY_15
WHATSAPP;DEECDF16-232E-4249-AD0A-7D0918776AFC;2024-09-20;HSM_CB724B39-B1B4-4D05-BA7B-0AB242F252C5;SKY_15
WHATSAPP;DEF40661-EF6F-40FA-90CD-07DBAE99CF56;2024-09-25;HSM_C43222E0-AC9E-4C2B-B2F2-0691FA0E205C;SKY_02
WHATSAPP;DEF76595-3398-4848-B185-7A24C8BD4F26;2024-09-27;HSM_6813F0D4-00C5-40DC-8560-16A7F40783A2;SKY_26
WHATSAPP;DEF97AF3-B57F-4DA9-8711-8B58DDC474E5;2024-09-26;HSM_E9733E2D-57C1-4777-AA49-BF18CC9378B9;SKY_07
WHATSAPP;DEFD61E5-CDD6-4F0E-9617-70F59B7ACBC6;2024-09-04;HSM_98554D38-89AB-4BCE-80C2-15B713874F1C;SKY_35
WHATSAPP;DEFD6694-26D5-4C1F-A7C3-90C903D6A91E;2024-09-19;HSM_F90FB99F-EA54-4BEC-9D5D-878C39016B13;SKY_15
WHATSAPP;DEFE0EAA-E671-4BEB-ABBD-3BD12CFFD70B;2024-09-02;HSM_76B803A9-E2EB-4138-A5F3-B1A5A47E56CC;SKY_15
WHATSAPP;DEFE0EAA-E671-4BEB-ABBD-3BD12CFFD70B;2024-09-03;HSM_6CA77E63-6ADF-4F1A-937A-A12B9E8AE42A;SKY_15
WHATSAPP;DF0819E8-4183-47F8-8C79-45633641A611;2024-09-27;HSM_F81D5658-0B52-4D1D-A78E-4B080B50608D;SKY_35
WHATSAPP;DF0944FA-6D02-4D5B-AB99-AB36AFC50E96;2024-09-10;HSM_A4179D74-45DD-4578-AF60-EBC3E4D07323;SKY_20
WHATSAPP;DF0944FA-6D02-4D5B-AB99-AB36AFC50E96;2024-09-30;HSM_FB767C95-FCB2-4B3A-A63A-F5C69748ABA6;SKY_20
WHATSAPP;DF16CA1C-854B-4789-A420-1389830F65A8;2024-09-23;HSM_62AB9B89-FA9F-4AEB-9DF2-91C3DFFB06EF;SKY_02
WHATSAPP;DF178963-6AF1-41AE-A4EC-B02C0D7BF849;2024-09-11;HSM_1A22E66D-BCEB-4C51-BC3B-3775565EB2A1;SKY_15
WHATSAPP;DF18671C-6CF2-4A5F-988A-9BAC1E29223E;2024-09-06;HSM_58CA6A1D-8563-4C4E-ACCF-E801059DED31;SKY_15
WHATSAPP;DF227CB7-2867-4BF7-A60A-70B20C2E400C;2024-09-04;HSM_69B7B336-1A1A-4BDA-9B3D-DB0CDC8BECDD;SKY_39
WHATSAPP;DF29B006-08BF-48F4-833D-864F8C23A674;2024-09-25;HSM_AE12F14C-DAF9-4060-8849-1F3885367B95;SKY_21
WHATSAPP;DF2C39C6-7EFA-40FB-9B2C-3262ECD876BB;2024-09-09;HSM_2245E29B-49D4-43C8-9CA7-7FF431FDF7A2;SKY_39
WHATSAPP;DF2E03D8-AD58-488E-A649-2D3952C3D89E;2024-09-24;HSM_5F80F89C-D307-4438-9BFA-6F0C73C14FB4;SKY_26
WHATSAPP;DF36E425-BC36-465E-8CDE-92390F9FB0D7;2024-09-09;HSM_0417B5F8-EECB-4B58-BDED-C49CADA75963;SKY_02
WHATSAPP;DF3B85C7-F88B-4E3A-B5C4-EF937292182A;2024-09-06;HSM_C16E25CD-E446-462E-A62D-4344C8AE7699;SKY_39
WHATSAPP;DF3D160E-8355-40C3-990A-7168E7BCFECF;2024-09-02;HSM_B9EF4C33-4D82-43FD-8A95-7CBF4DB72BF2;SKY_15
WHATSAPP;DF44CE1D-975C-4C2F-81A6-85E52F200E7C;2024-09-17;HSM_0C9AFD66-E5B3-4EE2-94CA-D3A69E0BA31C;SKY_26
WHATSAPP;DF49BC1E-8E49-414B-B54B-B15591CD09BD;2024-09-12;HSM_E977C379-ECA5-4038-B4E7-EB4B0F6543F3;SKY_26
WHATSAPP;DF4BCA3C-0E9B-472D-9B39-77777948DD27;2024-09-06;HSM_35BF6678-034B-4DEA-B1CE-7C5036BFF2C3;SKY_39
WHATSAPP;DF4ED96E-7973-42DA-B28A-68C7E23A4A7B;2024-09-09;HSM_DBBDCB34-893E-4A51-899F-6FBB50511C2C;SKY_39
WHATSAPP;DF55B258-6954-4A41-B71E-45A95CBC5B71;2024-09-10;HSM_7B5252D5-19C7-44AC-8981-6D11254EEAC9;SKY_43
WHATSAPP;DF59D0FE-6969-456A-966D-E26DC49DF446;2024-09-17;HSM_ACE3F239-8B98-4279-9887-E0457241000C;SKY_35
WHATSAPP;DF5A41A8-ABAB-4521-A5F9-F40CFBD0B538;2024-09-04;HSM_6C682E17-1196-41A6-8059-A4C73E5217B7;SKY_15
WHATSAPP;DF5A41A8-ABAB-4521-A5F9-F40CFBD0B538;2024-09-19;HSM_1E0FD806-9C23-4741-8801-11F98B4E9B50;SKY_15
WHATSAPP;DF5A41A8-ABAB-4521-A5F9-F40CFBD0B538;2024-09-25;HSM_00D85C93-6165-43E0-99E1-C61960CC0C60;SKY_15
WHATSAPP;DF5BACE2-03C0-4BC3-8E40-FF4F322131A7;2024-09-16;HSM_4A0BBA73-BC86-4B4C-B338-30E6379B30E3;SKY_32
WHATSAPP;DF5BACE2-03C0-4BC3-8E40-FF4F322131A7;2024-09-19;HSM_1A28B7C6-D526-4F39-9162-4533E450938A;SKY_32
WHATSAPP;DF5BACE2-03C0-4BC3-8E40-FF4F322131A7;2024-09-23;HSM_A8E34D3B-462F-4FD7-B018-3D8C1305B9D5;SKY_32
WHATSAPP;DF5BACE2-03C0-4BC3-8E40-FF4F322131A7;2024-09-25;HSM_0E099A22-4B5B-447B-91EC-3EE5D2E7C9DC;SKY_32
WHATSAPP;DF5BACE2-03C0-4BC3-8E40-FF4F322131A7;2024-09-25;HSM_70CBA784-511C-474A-A0FA-C212FB15405F;SKY_32
WHATSAPP;DF5BACE2-03C0-4BC3-8E40-FF4F322131A7;2024-09-27;HSM_34836703-A074-4F32-BA7B-A7B9F69BADA8;SKY_32
WHATSAPP;DF6570C7-B0BD-44C6-85D4-B9C94228DC97;2024-09-24;HSM_5460095B-78B4-4A44-893C-639CE9F77511;SKY_15
WHATSAPP;DF6727EA-05C1-4AE5-B2BB-A86F8098971D;2024-09-18;HSM_7B3C72B4-9456-4248-BEAA-F54996B916B1;SKY_15
WHATSAPP;DF6E01F4-DA21-4092-99A0-07859D308E45;2024-10-01;HSM_EBFF9A01-BE97-4E72-BC5C-7FD9C35B8CFE;SKY_99
WHATSAPP;DF796284-D617-492C-875E-510F4EDEDF46;2024-09-26;HSM_FAED922F-D4D7-4026-9F88-2D6888BB2135;SKY_26
WHATSAPP;DF7AC4A6-462C-4589-9C4F-77AF28012F21;2024-09-03;HSM_40128C59-D00F-4263-8B89-4F75EFF15DA4;SKY_12
WHATSAPP;DF8848FE-36DC-43BF-9A3D-F2A52DAA22B8;2024-09-16;HSM_5BAEB23D-8910-4400-B858-EACA31F21F41;SKY_20
WHATSAPP;DF8A1CBC-3A62-4025-9E0C-731CDA9C0807;2024-09-23;HSM_97207C05-4A81-4725-9B8B-98DD7AE26996;SKY_35
WHATSAPP;DF8C7246-78B9-4AC9-B6C7-904C4977B89A;2024-09-24;HSM_15A2B7EB-4825-4343-9E10-58201519A4BD;SKY_15
WHATSAPP;DF8F3E71-B548-4C74-BC6C-885DEC09B494;2024-09-16;HSM_4A91242E-136E-4943-A1A1-81C89BF29661;SKY_43
WHATSAPP;DF90557C-F882-46DE-9897-01219016A8E6;2024-09-18;HSM_CED03269-2FB9-41C8-AEFF-FA00B74ADCF6;SKY_15
WHATSAPP;DF90557C-F882-46DE-9897-01219016A8E6;2024-09-27;HSM_B6C3A9C5-06FB-40B9-8C7E-BC8B691215CD;SKY_15
WHATSAPP;DF96C75F-5D3B-4618-AF56-24275CB18136;2024-09-18;HSM_E616DA14-A5CA-4175-B653-62DED2883893;SKY_26
WHATSAPP;DF988F70-7531-42BC-A906-12A2A9DC3EF9;2024-09-23;HSM_706023EC-6001-46A0-B362-57A549D926A0;SKY_02
WHATSAPP;DF9AC536-F3DD-474F-AC5B-7B77B6FB650E;2024-09-16;HSM_EF36FAB5-85EB-46EE-86A6-B249B4BAC49D;SKY_15
WHATSAPP;DF9AC536-F3DD-474F-AC5B-7B77B6FB650E;2024-09-17;HSM_90D29282-855F-4350-A584-50D54F50D4F2;SKY_15
WHATSAPP;DF9CDB34-D21D-4C0F-A9D3-30F666F85E4C;2024-09-02;HSM_FDDF1297-6F29-42E5-8ABA-2DA7ED1C90E1;SKY_15
WHATSAPP;DFA06DC0-560E-4010-BEAC-8D6684EDA87F;2024-09-04;HSM_F20F580D-3CE4-441E-8D61-8CB7D7F86A75;SKY_35
WHATSAPP;DFA06DC0-560E-4010-BEAC-8D6684EDA87F;2024-09-09;HSM_18ED4A3A-FB8D-44C4-9D52-F77174825D65;SKY_43
WHATSAPP;DFA311E9-2EED-4EAC-8F7F-ED5723CA7817;2024-09-24;HSM_397537A2-7C5C-4AD6-87A3-E11FAE1E4032;SKY_26
WHATSAPP;DFA54B60-5D6D-4DEA-AEDB-3627B55774C0;2024-09-18;HSM_401042BB-76D8-43D3-B81B-1F23A1D5E372;SKY_15
WHATSAPP;DFA98B5A-A86B-4744-8CEA-D5AC675F5F4C;2024-09-06;HSM_67431FAC-0743-4A61-8912-886C0BED9076;SKY_15
WHATSAPP;DFAC7E6A-66B5-4783-9219-01D7EF14C26A;2024-09-13;HSM_2E621C93-46F7-4CE6-AB06-F56D8C2C426F;SKY_35
WHATSAPP;DFAEDDDC-D3B9-4A23-8B4C-D1C064960D2A;2024-09-16;HSM_5719840A-33EB-46FA-B0F5-46A9993D9DC7;SKY_35
WHATSAPP;DFB399BE-8A68-43CD-B1A2-9835144A664A;2024-09-24;HSM_39DA7E30-D400-4260-8A1B-700ED27335B4;SKY_15
WHATSAPP;DFC3AC3A-08DA-4DF4-9FE2-D600AB7426BA;2024-09-24;HSM_242DD1A3-62AD-4CEB-8D1B-D5C4700E5CB5;SKY_15
WHATSAPP;DFC43FA8-56AB-4C0F-BB51-7F7BCE50E37E;2024-09-06;HSM_BCE3D44D-C8FF-4272-9C7A-B14973FE7900;SKY_15
WHATSAPP;DFC50786-7534-4674-A978-3E4A38904E09;2024-09-30;HSM_F7B79618-DAF4-47A7-BF85-64F3E96AFF0D;SKY_26
WHATSAPP;DFC6E75A-DE84-408A-AB23-A199EC04BFCC;2024-09-30;HSM_3A4E3974-ADCF-4606-AC42-F85358960618;SKY_02
WHATSAPP;DFD2C3E0-9EB8-432B-A7FB-8FBC8EB95DB9;2024-09-09;HSM_D0099009-4398-4A3E-914A-8E0930DB4E2E;SKY_43
WHATSAPP;DFD2C3E0-9EB8-432B-A7FB-8FBC8EB95DB9;2024-09-25;HSM_8B760F36-30D2-45BF-9564-6CB3F8BB9E68;SKY_99
WHATSAPP;DFD2C3E0-9EB8-432B-A7FB-8FBC8EB95DB9;2024-09-25;HSM_C25E6E8D-3F72-4F07-934D-F21BB35A4AD5;SKY_99
WHATSAPP;DFD7A0D9-1B6E-4BEC-8835-78FBFD2E0E87;2024-10-01;HSM_989517C8-5A95-40A4-BB2C-A1FE6FF8D454;SKY_20
WHATSAPP;DFD94B10-9153-4873-A5CE-D6B46AA4499D;2024-09-13;HSM_D3622309-7E83-45C4-BDC9-571A20E754EE;SKY_32
WHATSAPP;DFE0EDE6-0CDE-4431-934E-6E96B570511E;2024-09-23;HSM_B5842CD2-F168-45EC-9FCA-F53967B9BEE5;SKY_02
WHATSAPP;DFE0EDE6-0CDE-4431-934E-6E96B570511E;2024-09-24;HSM_37F40425-E282-4A26-92B0-44C677B82F5D;SKY_02
WHATSAPP;DFE4B5A9-701B-4C23-92E9-A6F7AFB62993;2024-09-03;HSM_8B3CB441-1FA4-4858-B49D-5F61B751DD93;SKY_35
WHATSAPP;DFE4FBD8-7542-48AB-803E-64BEB05397DA;2024-09-27;HSM_EEB54DDD-BFAE-4DA4-A2D1-E6962D4A6E9C;SKY_02
WHATSAPP;DFEC1699-44CC-431E-9388-0DD5FD56A064;2024-09-03;HSM_4B1AAC4B-A285-469C-878B-032EDDA024B5;SKY_15
WHATSAPP;DFEC1699-44CC-431E-9388-0DD5FD56A064;2024-09-05;HSM_34C5D11A-3C83-4005-87FD-AD5444B16B79;SKY_15
WHATSAPP;DFF0E8AF-5CE8-436F-A207-6729C28832E2;2024-09-04;HSM_874D3B97-2EA1-4260-A04E-97FD672DB0C8;SKY_35
WHATSAPP;DFF0E8AF-5CE8-436F-A207-6729C28832E2;2024-09-05;HSM_114A5D3C-FFC6-4159-9803-6C38CC6E5417;SKY_03
WHATSAPP;DFF306AC-7E13-4CB8-B9A3-2677D34E3571;2024-09-18;HSM_23C43846-78FF-4597-9DFA-1A31A1804185;SKY_15
WHATSAPP;DFFAE3E2-A037-4AB5-A1E0-92CBBCEFDA90;2024-09-23;HSM_70CABEA9-54C7-4ECC-9BEA-452BB2C032F9;SKY_02
WHATSAPP;DFFBD547-CFDF-4E33-B423-CB05AEE6570B;2024-09-04;HSM_D2F86E6A-088F-4360-80D6-FD3B8DDDE2DD;SKY_35
WHATSAPP;DFFD10A3-F9B8-4E7D-BE09-5F2D12EE0638;2024-09-09;HSM_5D0B43F3-09B4-4A9E-91A3-D749D5AADAE2;SKY_39
WHATSAPP;E0185050-68D2-4378-9F2F-CB4C2C46D5A3;2024-10-01;HSM_C1C69146-21FA-42ED-99D6-E975795E5C50;SKY_99
WHATSAPP;E01C71B4-AC7F-416F-821C-5E854301EDAC;2024-09-13;HSM_20591E2B-50BE-40FD-9152-A62A4F49AECB;SKY_32
WHATSAPP;E01E0CC4-3D69-4607-B0DD-9CC6BB232F67;2024-09-24;HSM_DCA98C29-71D5-4132-9E1B-D9E297AE38C9;SKY_26
WHATSAPP;E02A6CE3-0E33-43AE-9F6F-8F05C5988452;2024-09-23;HSM_86D1D63B-32D6-494A-93EF-6C7A3B448984;SKY_26
WHATSAPP;E037A203-E738-4174-B93D-AB140DDAE618;2024-09-09;HSM_37A8BD24-54A1-4FD2-ABA0-1B0C77AE2846;SKY_39
WHATSAPP;E0392392-FBB9-4E40-B026-AD3F0BFC516D;2024-09-18;HSM_083A28EC-B1FA-4395-9B21-E3F4364563EB;SKY_26
WHATSAPP;E03F1B69-EF86-4D3F-96DF-C30CDE6C44EB;2024-09-02;HSM_05CA653C-AC7C-4CC2-8D01-738393510A9A;SKY_15
WHATSAPP;E03F1B69-EF86-4D3F-96DF-C30CDE6C44EB;2024-09-05;HSM_A8EE3484-5C99-4251-8947-7587873E82CC;SKY_15
WHATSAPP;E0410FFC-FD98-4AAF-9A48-CC6119899595;2024-09-10;HSM_52930228-CAF0-4C5F-8A0A-44CEFF5D5CD7;SKY_02
WHATSAPP;E046B9AC-10CF-43B3-AF70-CEFBFD4E54CD;2024-09-25;HSM_67758CC2-1CC6-4770-AD7B-3267223C5E2A;SKY_02
WHATSAPP;E0480BE4-AC13-488E-BDB7-B525BAB34A8E;2024-09-17;HSM_2B9262A1-9123-43AC-BD53-2D4489820626;SKY_15
WHATSAPP;E0487296-CDF0-414D-ACF3-FDCBDAE92B62;2024-09-19;HSM_4EFA84F7-5579-4285-A9D7-FCF484FADCCE;SKY_39
WHATSAPP;E04ECB8C-2791-4583-91D9-23D68C2B95EB;2024-09-04;HSM_62E6B8D5-B714-4A4C-9D8B-E9AA118C598D;SKY_36
WHATSAPP;E04F235A-09B3-408D-A1CE-D505EA56FBCB;2024-09-17;HSM_5D4D15C6-9703-4107-A216-4E49419E378E;SKY_15
WHATSAPP;E04FDC8C-E82F-4684-B3A9-E6A8E8FC5292;2024-09-02;HSM_E2E6F57B-FF31-4266-B6C3-ADCBCD923A26;SKY_12
WHATSAPP;E04FED0D-5F2A-4385-B590-7E9D324FAD13;2024-09-06;HSM_E533CEA5-E64E-4421-B96E-EE2D08BF2D2F;SKY_39
WHATSAPP;E0500B1F-BB5D-439D-A492-96A9677A98A3;2024-09-03;HSM_A10A02CD-7BAC-4B75-98CF-CFB5141E4768;SKY_12
WHATSAPP;E0500B1F-BB5D-439D-A492-96A9677A98A3;2024-09-09;HSM_6F6BD189-7E1E-4897-8D8B-01BF9057A536;SKY_35
WHATSAPP;E059D315-0C2D-4F58-95E1-DFE6E1676B81;2024-09-18;HSM_F72C46B4-44FA-454F-8687-7326ED4A91AF;SKY_20
WHATSAPP;E05D9ED1-97C4-40B0-87C4-A67E1B022593;2024-09-16;HSM_687895C1-D8F3-4504-96E9-0576539AB15B;SKY_15
WHATSAPP;E05D9ED1-97C4-40B0-87C4-A67E1B022593;2024-09-18;HSM_1AD59BC6-17DB-4CEA-97EB-C8DCACAFC993;SKY_15
WHATSAPP;E060EC17-8A66-45B0-BB01-F191F408F9AD;2024-09-18;HSM_2153B43C-A993-4E31-B642-06DCAA10D889;SKY_15
WHATSAPP;E06B9489-4507-482B-9EDB-E7F062799DA6;2024-10-01;HSM_C7EFA722-D703-4849-93C3-9155006965C6;SKY_14
WHATSAPP;E06EC1E9-F8C6-49A0-8D53-69893FA440EF;2024-09-19;HSM_110FFEA3-A0DE-4E02-96D4-F3E0F84C3891;SKY_35
WHATSAPP;E07293F0-22B4-4B39-86A9-F1E7F82D9C1E;2024-09-25;HSM_34D1B8A5-53A6-4FD7-BDE1-A7DB49F3B338;SKY_15
WHATSAPP;E074D67F-CD3A-4CB3-BE39-F88A30C550C4;2024-09-16;HSM_6A7A7EBD-7C3B-404E-B2BA-FE4D41D69B88;SKY_35
WHATSAPP;E07613D0-F181-46EB-91C6-A3F1392C32D8;2024-09-18;HSM_7F7E9A19-6FC5-4B02-BC45-B0FAF5FFA252;SKY_26
WHATSAPP;E077B824-2BA0-47DA-BCFF-B10431D2FA38;2024-09-02;HSM_0BB072DA-D918-4583-ACA0-0FEA2394D2BC;SKY_15
WHATSAPP;E077B824-2BA0-47DA-BCFF-B10431D2FA38;2024-09-04;HSM_F02F8FA5-74D8-41D5-BAEB-99489FC9B3ED;SKY_26
WHATSAPP;E077B824-2BA0-47DA-BCFF-B10431D2FA38;2024-09-19;HSM_5981BF60-0669-4BF1-BC03-46876A246801;SKY_26
WHATSAPP;E077B824-2BA0-47DA-BCFF-B10431D2FA38;2024-09-26;HSM_EF52484C-2AA1-4D58-8994-659E72778984;SKY_26
WHATSAPP;E07A3AD1-4774-4393-A4F8-DECFCE775E86;2024-09-05;HSM_FF839568-0874-4EED-8A21-A94176733F71;SKY_35
WHATSAPP;E0854578-8E35-4229-A666-6DC8D1DB212F;2024-09-12;HSM_EBB902ED-C417-4EBB-938A-B279E72281B1;SKY_35
WHATSAPP;E08582D6-3491-458E-A15B-38C923B271C2;2024-09-02;HSM_004AB4EB-F9CD-43A5-9C76-3197BC62E639;SKY_21
WHATSAPP;E08ABB18-E421-4C63-91AE-4CCA5DE9115D;2024-09-16;HSM_57A7EE80-6873-45D5-A5BB-2FAA6B675284;SKY_26
WHATSAPP;E08C513D-5019-48E4-9354-E8C816FEEE38;2024-09-16;HSM_F57A121E-E7D8-4291-A9A2-F4E5436D9ECD;SKY_26
WHATSAPP;E08C513D-5019-48E4-9354-E8C816FEEE38;2024-09-30;HSM_53B2EF6D-A6F4-4EF7-99D0-01E02A2063B2;SKY_15
WHATSAPP;E08C962B-D65E-4273-9F7E-62F5CA2E4C31;2024-09-26;HSM_EBA0FA21-998B-441D-82A1-23EFF5627813;SKY_15
WHATSAPP;E08D77FC-C19E-4AF1-AD94-BE4315C68766;2024-09-09;HSM_A0BAB808-3E5D-45D0-889F-2D94A52DC116;SKY_26
WHATSAPP;E0917E25-EDDB-4CB3-8ED3-10B06D738193;2024-09-05;HSM_F9EE03DB-CD70-481E-AD6E-ED7D3AE457A2;SKY_35
WHATSAPP;E0917E25-EDDB-4CB3-8ED3-10B06D738193;2024-09-24;HSM_B1FB452D-5938-4593-B865-4FBBE4698C1E;SKY_35
WHATSAPP;E09CAC23-4039-4580-8F64-9207543228C3;2024-09-03;HSM_C6F04A46-3CB4-419A-8CB6-67F69453AABE;SKY_39
WHATSAPP;E0A264B3-A2A6-4B14-9E25-9546DC407BF9;2024-09-13;HSM_5EC2370A-856A-4F79-90E0-E4BA316BA330;SKY_15
WHATSAPP;E0A9A678-293A-4F62-8B7F-EDBA15C67450;2024-09-06;HSM_541EA2B5-F414-43CB-B596-B56389A6C3C1;SKY_35
WHATSAPP;E0B2BBD2-B2A4-428F-82EB-D0C08B9764C3;2024-09-12;HSM_3DFDAFD9-A653-42AD-BBDA-825154E975D9;SKY_15
WHATSAPP;E0B2BBD2-B2A4-428F-82EB-D0C08B9764C3;2024-09-19;HSM_32408CB8-3F81-4AD1-84B7-8D3AEC97CFBB;SKY_35
WHATSAPP;E0B2BBD2-B2A4-428F-82EB-D0C08B9764C3;2024-09-26;HSM_9DC34969-A47E-4C0E-B4CD-01D21DBBDC97;SKY_15
WHATSAPP;E0B2BBD2-B2A4-428F-82EB-D0C08B9764C3;2024-09-30;HSM_AA911E6B-6C69-4627-82F5-D177140D6022;SKY_26
WHATSAPP;E0B5626A-D954-4585-A498-9692DF16BE7A;2024-09-24;HSM_2BC2E95F-6744-4D9D-A35D-24A36D0BCD0D;SKY_15
WHATSAPP;E0BE4A1D-8908-4DF9-BD72-548D55B1F4D4;2024-09-04;HSM_F92C7511-A812-4B07-ACE4-54B78806033C;SKY_26
WHATSAPP;E0C6CD4B-89D8-4382-9E73-9CBD3E52CA92;2024-09-09;HSM_AC41D631-D8E4-4597-9F27-E4FB4B7873B2;SKY_35
WHATSAPP;E0CC13C5-9984-4692-91E0-59F44F3E27DA;2024-09-16;HSM_360F3845-91E7-4A20-87E4-B2D4430A91BA;SKY_14
WHATSAPP;E0D037D0-E635-4B9F-8575-B07AA9FE663F;2024-09-03;HSM_7B41ED8A-FB5E-46FC-97F3-27635857CF9A;SKY_15
WHATSAPP;E0D037D0-E635-4B9F-8575-B07AA9FE663F;2024-09-11;HSM_461332C1-E091-4167-93A4-E086210AA431;SKY_15
WHATSAPP;E0D1767D-DD3B-441F-B737-3188C0870E74;2024-10-01;HSM_A598537C-33BA-4413-84F3-BC057C98BEF7;SKY_26
WHATSAPP;E0D91038-273C-4DBB-A0F7-F88C7DEB1997;2024-09-04;HSM_C037CBCF-237D-4506-A4D7-EC17B2C45269;SKY_15
WHATSAPP;E0DCD06C-AD9A-45A0-ACAB-948D874A4315;2024-09-30;HSM_F343E161-D502-4539-891B-923A88113F93;SKY_02
WHATSAPP;E0E53936-320E-491F-B739-C078D57A78A6;2024-09-02;HSM_C9F185D3-3C2D-4D12-B19B-CEC12A978E4E;SKY_15
WHATSAPP;E0E53936-320E-491F-B739-C078D57A78A6;2024-09-04;HSM_80A6A361-C46E-4FB7-AE67-F429A4901D9A;SKY_15
WHATSAPP;E0E53936-320E-491F-B739-C078D57A78A6;2024-09-26;HSM_110B06BF-245E-4D95-A0FF-75D3C2E56CDF;SKY_26
WHATSAPP;E0F2445D-18AE-4BDF-8C3B-BEF78EC31DB1;2024-09-18;HSM_EA69F86C-1811-4ACC-9365-519BDC40069B;SKY_15
WHATSAPP;E0FDBA68-9246-440D-AFE1-D4B250E4ED64;2024-09-05;HSM_EFF2CC3E-F53C-4A05-A824-1A479FD9E1EB;SKY_15
WHATSAPP;E106DA89-FE35-46D5-837A-C24D5BD7C274;2024-09-03;HSM_28CFA26C-F71D-4F04-9D78-6A5254605C09;SKY_15
WHATSAPP;E106DA89-FE35-46D5-837A-C24D5BD7C274;2024-09-09;HSM_AC21CDDF-8488-409F-B83F-8AD229B6C491;SKY_15
WHATSAPP;E10BEBC7-C370-451D-A4FD-5DFC844C43C0;2024-09-12;HSM_41AF9DD6-6E9B-447F-AF59-70D26296184A;SKY_23
WHATSAPP;E10BEBC7-C370-451D-A4FD-5DFC844C43C0;2024-09-23;HSM_8873E7F3-5876-4C03-9317-4E4E7B5C0C6D;SKY_35
WHATSAPP;E10D4E44-F77E-4BCE-9854-D43ACDBCC8A5;2024-09-02;HSM_79DD3BC0-A2FB-4C7D-866F-D230E65F3DDF;SKY_02
WHATSAPP;E10D4E44-F77E-4BCE-9854-D43ACDBCC8A5;2024-09-02;HSM_C3031DD1-FC7C-494F-9C9A-CB1252314488;SKY_43
WHATSAPP;E110ABE6-E4D8-4068-B713-C926E5076C0A;2024-09-18;HSM_7BCE70B2-77DA-4FCC-AF64-DE6A708E2CBA;SKY_23
WHATSAPP;E11C0779-742C-4495-98CA-0804DDB7F5AA;2024-09-27;HSM_543B694E-F790-4E3C-AE9A-12A273C09AC4;SKY_14
WHATSAPP;E1212A80-CB35-4E9A-94D9-49B7B7224651;2024-10-01;HSM_E04A2B70-FE7F-4C11-80FA-595867E40855;SKY_20
WHATSAPP;E12B6455-7D11-4E11-8817-415749294A3F;2024-09-27;HSM_CDE121C8-9B5B-406D-BC8D-AF1276E21EF0;SKY_14
WHATSAPP;E12FFE22-6DF7-4260-9881-82F493EA0A67;2024-09-10;HSM_2B833DE6-511B-41F6-944C-D5C97C76E09B;SKY_26
WHATSAPP;E138C550-FF21-455D-901E-1EBF2FC67F93;2024-09-19;HSM_7760EAD0-4F0F-4E46-AD0E-3038B3325C3C;SKY_01
WHATSAPP;E139E1A2-0666-4056-850D-AB7D02E0B371;2024-09-02;HSM_973A4019-5FA3-4C3B-A654-0DE4F6DD9BC4;SKY_14
WHATSAPP;E13A3786-AED8-477A-BA05-C27EF1752124;2024-09-02;HSM_74B62E6D-7AC8-495D-92BA-29D8F68EFDCB;SKY_15
WHATSAPP;E13F4E6C-0435-4FED-BA92-DA6CF3D6A036;2024-09-10;HSM_DBE0CA75-7534-432C-8018-19AD8DDA27A9;SKY_19
WHATSAPP;E14DB32B-6FF3-4D96-BA24-8129DC9C22D1;2024-09-24;HSM_ED7CEB13-915F-41CE-82BE-40D7B16F5758;SKY_08
WHATSAPP;E14DB32B-6FF3-4D96-BA24-8129DC9C22D1;2024-10-01;HSM_B53DEA53-D7E0-4707-BCAD-6B3B09D0FD81;SKY_08
WHATSAPP;E157B454-F711-4B99-B190-0BC14DA0BF72;2024-09-27;HSM_DC17E707-8448-4A4F-AC4D-541924E5A131;SKY_36
WHATSAPP;E161CD22-596B-44D0-8C70-DB6DE9388D4D;2024-09-10;HSM_FF188A0F-375B-4983-816E-1B7C4E507C2B;SKY_26
WHATSAPP;E1629338-8FF8-4661-94C3-2FBF0A79F5BA;2024-09-20;HSM_70FC6291-56F3-48AE-B0E9-357C91FA8646;SKY_19
WHATSAPP;E162BC67-0A85-463F-9941-91875DE2417E;2024-09-03;HSM_6E0CD3ED-21C9-4E35-BC13-9987836A4542;SKY_14
WHATSAPP;E16AF239-5C15-4035-A5D2-7B474676F526;2024-09-25;HSM_9A526211-5139-4EE5-9482-734AA142A24E;SKY_35
WHATSAPP;E173CEAA-4B2E-4067-9BE0-4122D6BBF99D;2024-09-12;HSM_B7ED14DD-250B-487B-93BC-BD77D63279CC;SKY_20
WHATSAPP;E183A013-4482-48FE-9D2E-CE48F4CE2202;2024-09-26;HSM_E0ADA4FF-6416-4398-AAA4-F12FC41BC76E;SKY_20
